date,open,high,low,close
2018-1-19,8.4,8.75,8.15,8.75
2018-1-23,9.62,9.62,8.25,8.25
2018-1-27,8.83,9.29,8.79,9.29
2018-1-31,9.22,9.22,7.68,7.68
2018-2-3,7.63,7.63,6.2,6.2
2018-2-7,6.58,6.58,4.58,5.03
2018-2-11,5.11,6.07,5.11,5.69
2018-2-15,5.5,6.39,5.5,6.39
2018-2-19,7.93,7.93,7.64,7.64
2018-2-23,8.08,8.22,6.61,6.65
2018-2-27,6.77,6.77,6.53,6.75
2018-2-28,6.63,6.71,6.37,6.71
2018-3-7,6.92,6.92,6.15,6.15
2018-3-11,6.17,6.17,5.56,5.56
2018-3-15,5.92,5.92,4.96,4.96
2018-3-19,5.21,5.21,4.4,4.4
2018-3-23,4.79,5.03,4.79,4.81
2018-3-27,4.68,4.77,4.39,4.39
2018-3-31,4.18,4.26,3.59,3.59
2018-4-3,3.62,3.75,3.51,3.75
2018-4-7,4.05,4.05,3.39,3.39
2018-4-11,3.55,3.64,3.46,3.62
2018-4-15,3.8,4.61,3.8,4.61
2018-4-19,4.87,4.91,4.68,4.91
2018-4-23,5.14,5.2,5.1,5.14
2018-4-27,5.55,5.97,5.09,5.56
2018-4-30,5.47,6.97,5.47,6.97
2018-5-3,6.69,7.38,6.69,7.38
2018-5-7,7.75,7.75,6.89,6.89
2018-5-11,6.63,6.65,6.44,6.44
2018-5-15,5.97,6.61,5.97,6.61
2018-5-19,6.13,6.15,5.71,6.02
2018-5-23,5.86,5.96,5.2,5.2
2018-5-27,4.56,4.71,4.36,4.36
2018-5-31,4.18,4.29,3.82,3.99
2018-6-3,4.17,4.29,4.11,4.29
2018-6-7,4.34,4.34,4.1,4.29
2018-6-11,4.51,4.58,3.78,3.78
2018-6-15,3.83,3.83,3.24,3.53
2018-6-19,3.32,3.64,3.32,3.64
2018-6-23,3.57,3.66,2.88,2.88
2018-6-27,2.93,2.93,2.55,2.55
2018-6-30,2.79,2.79,2.54,2.61
2018-7-3,2.91,3.13,2.84,3.13
2018-7-7,2.99,3.01,2.9,2.99
2018-7-11,3.02,3.02,2.69,2.69
2018-7-15,2.71,2.71,2.63,2.7
2018-7-19,2.75,3.1,2.75,3.07
2018-7-23,2.89,2.92,2.75,2.75
2018-7-27,2.7,2.7,2.62,2.62
2018-7-31,2.65,2.65,2.55,2.55
2018-8-3,2.36,2.36,1.89,1.89
2018-8-7,1.85,1.86,1.82,1.83
2018-8-11,1.75,1.77,1.67,1.75
2018-8-15,1.81,2.06,1.81,1.85
2018-8-19,1.94,2.14,1.94,2.1
2018-8-23,2.16,2.16,2.05,2.05
2018-8-27,2.22,2.35,2.22,2.22
2018-8-31,2.26,2.27,2.07,2.07
2018-9-3,2.14,2.22,2.14,2.14
2018-9-7,2.23,2.3,1.97,1.97
2018-9-11,1.87,2.33,1.87,2.33
2018-9-15,2.21,2.45,2.21,2.29
2018-9-19,2.3,2.3,2.09,2.15
2018-9-23,2.27,2.27,2.15,2.15
2018-9-27,2.29,2.37,2.17,2.37
2018-9-30,2.31,2.31,2.21,2.21
2018-10-3,2.2,2.2,2.13,2.13
2018-10-7,2.14,2.21,2.13,2.13
2018-10-11,2.13,2.17,2.13,2.13
2018-10-15,1.88,1.92,1.88,1.91
2018-10-19,2.04,2.07,2.0,2.0
2018-10-23,1.96,2.0,1.96,1.96
2018-10-27,1.98,1.98,1.92,1.92
2018-10-31,1.9,1.9,1.77,1.77
2018-11-3,1.84,1.87,1.84,1.86
2018-11-7,1.86,1.86,1.8,1.84
2018-11-11,1.84,1.84,1.76,1.76
2018-11-15,1.74,1.74,1.53,1.53
2018-11-19,1.53,1.53,1.51,1.53
2018-11-23,1.31,1.31,1.09,1.11
2018-11-27,1.12,1.12,0.998866,0.998866
2018-11-30,1.01,1.2,1.01,1.2
2018-12-3,1.22,1.57,1.22,1.57
2018-12-7,1.48,2.15,1.48,1.49
2018-12-11,1.49,1.66,1.49,1.54
2018-12-15,1.64,2.31,1.64,2.31
2018-12-19,2.47,3.43,2.41,3.43
2018-12-23,3.8,4.09,3.2,3.83
2018-12-27,3.71,3.71,3.22,3.22
2018-12-31,2.99,3.19,2.99,3.05
2019-1-3,3.18,3.18,3.1,3.1
2019-1-7,3.05,3.15,3.03,3.15
2019-1-11,2.91,2.91,2.58,2.58
2019-1-15,2.55,2.71,2.55,2.71
2019-1-19,2.56,2.57,2.51,2.51
2019-1-23,2.56,2.75,2.5,2.75
2019-1-27,3.03,3.03,2.67,2.67
2019-1-31,2.68,2.94,2.68,2.87
2019-2-3,2.78,2.78,2.71,2.71
2019-2-7,2.83,2.83,2.5,2.5
2019-2-11,2.48,2.7,2.48,2.7
2019-2-15,2.87,2.87,2.65,2.65
2019-2-19,2.65,2.73,2.61,2.73
2019-2-23,2.78,2.9,2.78,2.9
2019-2-27,2.89,2.89,2.63,2.65
2019-2-28,2.64,2.69,2.64,2.66
2019-3-7,2.64,2.64,2.55,2.55
2019-3-11,2.57,2.74,2.57,2.73
2019-3-15,2.63,2.78,2.63,2.72
2019-3-19,2.77,2.79,2.73,2.75
2019-3-23,2.74,2.79,2.72,2.75
2019-3-27,2.79,2.79,2.69,2.69
2019-3-31,2.75,2.82,2.75,2.79
2019-4-3,2.81,3.09,2.81,3.09
2019-4-7,2.89,2.98,2.79,2.98
2019-4-11,2.96,2.96,2.79,2.79
2019-4-15,2.65,2.77,2.65,2.77
2019-4-19,2.62,2.7,2.62,2.7
2019-4-23,2.67,2.67,2.61,2.63
2019-4-27,2.61,2.61,2.19,2.21
2019-4-30,2.15,2.15,1.97,1.97
2019-5-3,2.24,2.24,2.14,2.15
2019-5-7,2.18,2.18,2.07,2.14
2019-5-11,2.12,2.36,2.12,2.25
2019-5-15,2.49,2.49,2.34,2.37
2019-5-19,2.59,2.59,2.39,2.39
2019-5-23,2.56,2.56,2.37,2.37
2019-5-27,2.96,2.96,2.69,2.72
2019-5-31,2.73,2.75,2.55,2.55
2019-6-3,2.64,2.66,2.61,2.66
2019-6-7,2.42,2.42,2.3,2.33
2019-6-11,2.38,2.38,2.28,2.38
2019-6-15,2.37,2.48,2.37,2.38
2019-6-19,2.41,2.44,2.4,2.4
2019-6-23,2.43,2.43,2.34,2.41
2019-6-27,2.35,2.36,2.17,2.17
2019-6-30,1.84,2.0,1.84,1.96
2019-7-3,1.83,1.88,1.83,1.84
2019-7-7,1.95,1.95,1.78,1.94
2019-7-11,2.04,2.04,1.72,1.72
2019-7-15,1.5,1.64,1.47,1.47
2019-7-19,1.51,1.51,1.39,1.5
2019-7-23,1.47,1.5,1.43,1.43
2019-7-27,1.38,1.42,1.38,1.42
2019-7-31,1.36,1.38,1.36,1.38
2019-8-3,1.38,1.38,1.36,1.37
2019-8-7,1.36,1.42,1.36,1.36
2019-8-11,1.36,1.36,1.29,1.31
2019-8-15,1.31,1.31,1.21,1.21
2019-8-19,1.22,1.25,1.21,1.25
2019-8-23,1.28,1.28,1.22,1.28
2019-8-27,1.3,1.3,1.26,1.26
2019-8-31,1.23,1.23,1.12,1.12
2019-9-3,1.11,1.14,1.11,1.14
2019-9-7,1.15,1.15,1.05,1.05
2019-9-11,1.07,1.07,1.04,1.04
2019-9-15,1.02,1.03,1.02,1.03
2019-9-19,1.07,1.15,1.06,1.15
2019-9-23,1.08,1.08,1.03,1.07
2019-9-27,1.0,1.0,0.82296,0.82296
2019-9-30,0.841374,0.849571,0.817551,0.817551
2019-10-3,0.849985,0.849985,0.834128,0.834128
2019-10-7,0.896814,0.919137,0.873388,0.873388
2019-10-11,0.9127,0.929256,0.901363,0.901363
2019-10-15,0.847231,0.87713,0.84195,0.87713
2019-10-19,0.855958,0.855958,0.804642,0.804642
2019-10-23,0.798596,0.80942,0.796011,0.796011
2019-10-27,0.718011,0.771958,0.715693,0.747734
2019-10-31,0.794209,0.823188,0.784018,0.784018
2019-11-3,0.780386,0.803599,0.780386,0.803599
2019-11-7,0.793938,0.825946,0.793938,0.808761
2019-11-11,0.812369,0.812369,0.77419,0.800746
2019-11-15,0.780603,0.784974,0.76776,0.76776
2019-11-19,0.772433,0.772433,0.735404,0.735404
2019-11-23,0.722569,0.722569,0.630765,0.630765
2019-11-27,0.628562,0.628562,0.587156,0.607399
2019-11-30,0.611284,0.629612,0.611284,0.629612
2019-12-3,0.600187,0.607526,0.593342,0.593342
2019-12-7,0.579299,0.579299,0.555502,0.569579
2019-12-11,0.572745,0.582778,0.527342,0.527342
2019-12-15,0.578946,0.681063,0.578946,0.681063
2019-12-19,0.718585,0.874423,0.718585,0.865737
2019-12-23,0.891438,0.908761,0.862779,0.871877
2019-12-27,0.868585,0.884119,0.851455,0.884119
2019-12-31,0.901027,1.04,0.901027,1.03
2020-1-3,1.01,1.05,0.954182,0.954182
2020-1-7,0.955124,0.955124,0.885076,0.893613
2020-1-11,0.889537,0.889537,0.823155,0.82841
2020-1-15,0.850881,0.873559,0.845043,0.873559
2020-1-19,0.896032,0.896032,0.87406,0.880579
2020-1-23,0.88679,0.88679,0.870395,0.88355
2020-1-27,0.874513,0.874513,0.847215,0.869872
2020-1-31,0.863187,0.88955,0.863187,0.863913
2020-2-3,0.880836,0.955346,0.880836,0.955346
2020-2-7,0.983209,1.02,0.967248,1.02
2020-2-11,1.09,1.46,1.05,1.46
2020-2-15,1.43,1.54,1.4,1.54
2020-2-19,1.47,1.47,1.34,1.47
2020-2-23,1.37,1.48,1.37,1.41
2020-2-27,1.45,1.45,1.17,1.17
2020-2-29,1.2,1.2,1.15,1.15
2020-3-3,1.13,1.19,1.12,1.19
2020-3-7,1.16,1.38,1.16,1.38
2020-3-11,1.29,1.29,1.09,1.29
2020-3-15,1.34,1.34,0.803672,0.803672
2020-3-19,0.861886,0.863842,0.742919,0.863842
2020-3-23,0.950656,0.950656,0.853051,0.853051
2020-3-27,0.921922,0.931548,0.89341,0.89341
2020-3-31,0.854274,0.854274,0.77484,0.825716
