date,open,high,low,close
2017-7-27,0.191998,0.191998,0.173468,0.173468
2017-7-31,0.165379,0.168693,0.165379,0.167145
2017-8-3,0.17656,0.17656,0.173609,0.174492
2017-8-7,0.174084,0.184159,0.174084,0.178999
2017-8-11,0.191757,0.191757,0.179888,0.179888
2017-8-15,0.17429,0.17429,0.162467,0.162467
2017-8-19,0.160204,0.160787,0.155775,0.155775
2017-8-23,0.159505,0.248587,0.159505,0.248587
2017-8-27,0.220536,0.220536,0.203322,0.203322
2017-8-31,0.223638,0.254085,0.218175,0.254085
2017-9-3,0.249645,0.249645,0.22457,0.228848
2017-9-7,0.206462,0.22686,0.206462,0.223218
2017-9-11,0.211528,0.214914,0.210045,0.214914
2017-9-15,0.20922,0.20922,0.164177,0.181167
2017-9-19,0.178489,0.189366,0.178489,0.183936
2017-9-23,0.18244,0.18244,0.171347,0.177651
2017-9-27,0.175581,0.203149,0.175581,0.203149
2017-9-30,0.196986,0.196986,0.193591,0.196932
2017-10-3,0.203369,0.203454,0.202849,0.203454
2017-10-7,0.213899,0.238596,0.213899,0.238596
2017-10-11,0.279843,0.279843,0.249302,0.264808
2017-10-15,0.250161,0.265509,0.250161,0.265509
2017-10-19,0.255936,0.255936,0.213848,0.213848
2017-10-23,0.210527,0.210527,0.198939,0.198939
2017-10-27,0.207547,0.207547,0.202493,0.202493
2017-10-31,0.20161,0.202776,0.200793,0.200793
2017-11-3,0.194131,0.208601,0.194131,0.208601
2017-11-7,0.204145,0.209832,0.202402,0.209832
2017-11-11,0.216912,0.217419,0.206187,0.210117
2017-11-15,0.196401,0.212758,0.196401,0.212758
2017-11-19,0.223418,0.230733,0.223418,0.230733
2017-11-23,0.239804,0.245077,0.232854,0.245077
2017-11-27,0.24466,0.253946,0.24466,0.253946
2017-11-30,0.298582,0.298582,0.240521,0.250447
2017-12-3,0.255387,0.255487,0.251969,0.251969
2017-12-7,0.252982,0.252982,0.222823,0.222823
2017-12-11,0.251643,0.251643,0.238779,0.250616
2017-12-15,0.379427,0.865028,0.379427,0.76057
2017-12-19,0.762863,0.792545,0.729334,0.792545
2017-12-23,0.774137,1.18,0.774137,1.18
2017-12-27,1.03,1.41,1.03,1.41
2017-12-31,1.43,2.28,1.43,2.28
2018-1-3,2.31,3.13,2.31,3.13
2018-1-7,3.22,3.4,2.93,3.4
2018-1-11,2.45,2.45,1.93,1.93
2018-1-15,2.03,2.03,1.67,1.67
2018-1-19,1.2,1.61,1.2,1.54
2018-1-23,1.58,1.58,1.3,1.34
2018-1-27,1.33,1.33,1.21,1.23
2018-1-31,1.42,1.42,1.14,1.14
2018-2-3,1.14,1.14,0.896766,0.896766
2018-2-7,0.919951,0.919951,0.692773,0.779269
2018-2-11,0.732428,1.09,0.732428,1.09
2018-2-15,1.01,1.15,1.01,1.15
2018-2-19,1.15,1.21,1.13,1.13
2018-2-23,1.14,1.14,0.949136,0.95568
2018-2-27,0.999782,0.999782,0.949314,0.961025
2018-2-28,0.953311,0.953311,0.90914,0.914247
2018-3-7,0.904932,1.02,0.904932,0.916863
2018-3-11,0.876384,0.876384,0.802784,0.802784
2018-3-15,0.831416,0.831416,0.700401,0.700401
2018-3-19,0.703766,0.703766,0.648311,0.661157
2018-3-23,0.73457,0.73457,0.660199,0.660199
2018-3-27,0.637919,0.64259,0.600615,0.600615
2018-3-31,0.579457,0.579457,0.509616,0.509616
2018-4-3,0.51199,0.51199,0.485634,0.499772
2018-4-7,0.560281,0.560281,0.475235,0.475235
2018-4-11,0.487961,0.499125,0.487961,0.492966
2018-4-15,0.540385,0.635036,0.540385,0.630948
2018-4-19,0.679873,0.70535,0.656575,0.70535
2018-4-23,0.789901,0.930385,0.789901,0.869247
2018-4-27,0.875025,0.940198,0.7953,0.851596
2018-4-30,0.81365,0.870641,0.81365,0.870641
2018-5-3,0.835343,0.855396,0.835343,0.855396
2018-5-7,0.887599,0.904192,0.871526,0.871526
2018-5-11,0.831379,0.831379,0.75557,0.75557
2018-5-15,0.686171,0.74587,0.686171,0.74171
2018-5-19,0.697216,0.713594,0.66705,0.679515
2018-5-23,0.674031,0.697847,0.645209,0.645209
2018-5-27,0.601199,0.631638,0.601199,0.612349
2018-5-31,0.606656,0.606656,0.551893,0.605363
2018-6-3,0.6132,0.641122,0.6132,0.641122
2018-6-7,0.67912,0.67912,0.661894,0.67339
2018-6-11,0.675446,0.675446,0.585696,0.585696
2018-6-15,0.604889,0.604889,0.535162,0.560357
2018-6-19,0.534229,0.536037,0.525609,0.536037
2018-6-23,0.547988,0.547988,0.488395,0.488395
2018-6-27,0.492234,0.492234,0.45545,0.45545
2018-6-30,0.469691,0.469691,0.44919,0.453132
2018-7-3,0.465006,0.485941,0.459476,0.485941
2018-7-7,0.483525,0.488931,0.476424,0.477898
2018-7-11,0.484152,0.484152,0.444894,0.444894
2018-7-15,0.449036,0.449036,0.435829,0.438413
2018-7-19,0.44566,0.504183,0.44566,0.484195
2018-7-23,0.475552,0.475552,0.445942,0.448753
2018-7-27,0.44506,0.458664,0.44506,0.448791
2018-7-31,0.452255,0.454544,0.446519,0.446519
2018-8-3,0.435435,0.447298,0.431148,0.431148
2018-8-7,0.440919,0.440919,0.413334,0.413334
2018-8-11,0.380187,0.380187,0.320765,0.320765
2018-8-15,0.300663,0.300663,0.273937,0.273937
2018-8-19,0.28168,0.365943,0.28168,0.326364
2018-8-23,0.343703,0.343703,0.318491,0.319322
2018-8-27,0.327469,0.328022,0.323589,0.323589
2018-8-31,0.338318,0.352398,0.335562,0.335562
2018-9-3,0.33552,0.347983,0.33552,0.342654
2018-9-7,0.335755,0.335755,0.281468,0.301489
2018-9-11,0.289365,0.289365,0.268812,0.268812
2018-9-15,0.263836,0.280816,0.263836,0.276881
2018-9-19,0.281884,0.32195,0.271348,0.32195
2018-9-23,0.326005,0.573449,0.326005,0.573449
2018-9-27,0.572513,0.572513,0.494432,0.514999
2018-9-30,0.542321,0.571641,0.540111,0.571641
2018-10-3,0.581613,0.581613,0.516662,0.516662
2018-10-7,0.528512,0.528512,0.488679,0.488679
2018-10-11,0.483068,0.491182,0.46313,0.46313
2018-10-15,0.382766,0.422132,0.382766,0.405229
2018-10-19,0.453026,0.475898,0.453026,0.46145
2018-10-23,0.457672,0.464206,0.456776,0.456776
2018-10-27,0.463954,0.463954,0.458798,0.461605
2018-10-31,0.457433,0.463058,0.440914,0.44672
2018-11-3,0.453618,0.461718,0.453618,0.461718
2018-11-7,0.457134,0.549979,0.457134,0.549979
2018-11-11,0.539121,0.539121,0.496651,0.508053
2018-11-15,0.508786,0.520973,0.477334,0.477334
2018-11-19,0.486614,0.513162,0.474831,0.513162
2018-11-23,0.48171,0.48171,0.425897,0.425897
2018-11-27,0.412446,0.412446,0.359461,0.359461
2018-11-30,0.361691,0.391329,0.361691,0.379698
2018-12-3,0.3625,0.372894,0.3625,0.365816
2018-12-7,0.349261,0.351926,0.307456,0.307456
2018-12-11,0.301739,0.30982,0.299307,0.299307
2018-12-15,0.298403,0.304135,0.287746,0.287746
2018-12-19,0.283748,0.34756,0.283748,0.34756
2018-12-23,0.348066,0.373283,0.348066,0.358262
2018-12-27,0.366798,0.405203,0.366798,0.373783
2018-12-31,0.334844,0.369549,0.334844,0.364233
2019-1-3,0.349173,0.37077,0.349173,0.37077
2019-1-7,0.353943,0.362551,0.350772,0.362551
2019-1-11,0.36181,0.367278,0.329016,0.329016
2019-1-15,0.327532,0.331243,0.314021,0.331243
2019-1-19,0.323267,0.327258,0.320672,0.320672
2019-1-23,0.327499,0.327499,0.316918,0.317671
2019-1-27,0.314888,0.31571,0.312733,0.312733
2019-1-31,0.307471,0.319995,0.286609,0.319995
2019-2-3,0.308474,0.308474,0.306626,0.308302
2019-2-7,0.301747,0.301747,0.289027,0.289027
2019-2-11,0.290246,0.310604,0.290246,0.307647
2019-2-15,0.30153,0.303689,0.299648,0.299648
2019-2-19,0.300348,0.319815,0.300203,0.319815
2019-2-23,0.321513,0.331449,0.320008,0.321544
2019-2-27,0.331298,0.331298,0.297177,0.316383
2019-2-28,0.310458,0.315128,0.310458,0.313088
2019-3-7,0.311003,0.314552,0.302543,0.314552
2019-3-11,0.312603,0.313513,0.307458,0.313052
2019-3-15,0.308845,0.313169,0.308845,0.310864
2019-3-19,0.314542,0.318493,0.314542,0.314908
2019-3-23,0.316658,0.317424,0.310546,0.310546
2019-3-27,0.31129,0.31129,0.30119,0.30119
