date,open,high,low,close
2018-2-28,8.5,8.5,7.91,7.91
2018-3-7,7.65,7.78,7.07,7.07
2018-3-11,6.48,6.48,5.77,5.77
2018-3-15,6.03,6.03,5.25,5.25
2018-3-19,5.14,5.14,4.62,4.62
2018-3-23,5.89,7.02,5.89,6.99
2018-3-27,6.98,6.98,5.86,5.86
2018-3-31,5.9,6.22,5.9,6.07
2018-4-3,5.88,5.88,5.61,5.8
2018-4-7,6.05,6.38,5.65,5.82
2018-4-11,5.77,5.88,5.76,5.88
2018-4-15,8.5,8.65,8.5,8.52
2018-4-19,8.3,8.86,7.98,8.86
2018-4-23,9.35,11.29,9.35,11.29
2018-4-27,11.46,15.37,11.46,15.37
2018-4-30,16.58,21.27,16.58,21.27
2018-5-3,17.38,19.05,17.38,19.05
2018-5-7,17.81,17.81,17.03,17.37
2018-5-11,17.91,18.0,17.4,17.4
2018-5-15,14.86,14.88,13.99,13.99
2018-5-19,12.93,12.93,12.39,12.93
2018-5-23,13.03,13.86,12.2,12.2
2018-5-27,10.87,12.73,10.87,12.3
2018-5-31,12.42,12.42,11.6,11.96
2018-6-3,12.19,14.64,12.19,14.64
2018-6-7,14.44,14.44,13.46,13.81
2018-6-11,14.37,14.37,11.29,11.29
2018-6-15,11.54,11.54,10.1,11.23
2018-6-19,10.52,10.54,10.17,10.54
2018-6-23,10.59,10.59,8.66,8.66
2018-6-27,8.38,8.38,7.41,7.41
2018-6-30,7.93,7.93,7.4,7.68
2018-7-3,8.07,8.84,8.01,8.84
2018-7-7,8.76,8.8,8.52,8.52
2018-7-11,8.74,8.74,7.17,7.17
2018-7-15,7.1,7.1,6.86,6.89
2018-7-19,7.33,8.72,7.33,8.53
2018-7-23,8.31,8.31,7.8,7.8
2018-7-27,7.86,8.56,7.86,8.25
2018-7-31,8.39,8.39,7.76,7.76
2018-8-3,7.34,7.34,7.04,7.04
2018-8-7,7.18,7.18,6.97,7.06
2018-8-11,6.58,6.58,5.26,5.26
2018-8-15,4.96,5.0,4.56,4.56
2018-8-19,4.63,5.5,4.51,5.08
2018-8-23,5.28,5.28,4.7,4.7
2018-8-27,4.91,5.05,4.91,4.95
2018-8-31,5.38,6.14,5.38,6.08
2018-9-3,6.42,6.67,6.42,6.62
2018-9-7,6.47,6.47,5.22,5.22
2018-9-11,5.06,5.06,4.74,5.02
2018-9-15,4.96,5.43,4.94,5.25
2018-9-19,5.41,5.41,4.85,5.09
2018-9-23,5.23,6.17,5.23,5.97
2018-9-27,6.04,6.04,5.39,5.55
2018-9-30,5.83,5.83,5.76,5.76
2018-10-3,5.7,5.73,5.62,5.62
2018-10-7,5.62,5.82,5.62,5.74
2018-10-11,5.75,5.93,5.75,5.9
2018-10-15,5.11,5.3,5.11,5.2
2018-10-19,5.56,5.56,5.41,5.41
2018-10-23,5.38,5.48,5.38,5.43
2018-10-27,5.44,5.44,5.4,5.42
2018-10-31,5.39,5.43,5.13,5.14
2018-11-3,5.25,5.39,5.25,5.39
2018-11-7,5.33,5.74,5.33,5.74
2018-11-11,5.68,5.68,5.4,5.43
2018-11-15,5.48,5.48,4.7,4.7
2018-11-19,4.73,4.73,4.58,4.6
2018-11-23,4.11,4.11,3.54,3.54
2018-11-27,3.64,3.64,3.21,3.21
2018-11-30,3.02,3.27,3.01,3.01
2018-12-3,2.88,2.94,2.83,2.83
2018-12-7,2.59,2.59,1.85,1.85
2018-12-11,1.73,2.0,1.73,1.91
2018-12-15,1.82,1.95,1.82,1.82
2018-12-19,1.89,2.62,1.89,2.62
2018-12-23,2.45,2.71,2.45,2.57
2018-12-27,2.78,2.78,2.48,2.55
2018-12-31,2.28,2.63,2.28,2.63
2019-1-3,2.52,2.83,2.52,2.83
2019-1-7,2.63,2.82,2.63,2.82
2019-1-11,2.73,2.87,2.39,2.39
2019-1-15,2.37,2.44,2.22,2.44
2019-1-19,2.36,2.47,2.36,2.43
2019-1-23,2.45,2.45,2.33,2.43
2019-1-27,2.41,2.43,2.41,2.41
2019-1-31,2.36,2.36,2.23,2.32
2019-2-3,2.31,2.36,2.31,2.36
2019-2-7,2.37,2.4,2.34,2.34
2019-2-11,2.34,2.8,2.34,2.8
2019-2-15,2.75,2.94,2.74,2.74
2019-2-19,2.79,3.45,2.79,3.45
2019-2-23,3.53,3.88,3.53,3.87
2019-2-27,4.24,4.24,3.42,3.42
2019-2-28,3.5,3.51,3.47,3.47
2019-3-7,3.52,3.75,3.23,3.73
2019-3-11,3.75,3.75,3.59,3.71
2019-3-15,3.56,3.63,3.56,3.56
2019-3-19,3.69,3.8,3.69,3.71
2019-3-23,3.72,3.72,3.62,3.62
2019-3-27,3.67,3.67,3.63,3.66
2019-3-31,4.31,4.31,4.15,4.15
2019-4-3,4.2,5.03,4.2,5.03
2019-4-7,5.2,5.33,5.06,5.33
2019-4-11,5.43,5.84,5.43,5.84
2019-4-15,5.33,5.54,5.32,5.54
2019-4-19,5.36,5.52,5.36,5.48
2019-4-23,5.47,5.47,5.22,5.23
2019-4-27,5.17,5.17,4.59,4.78
2019-4-30,4.71,4.71,4.48,4.48
