date,open,high,low,close
2018-9-3,116.36,122.43,116.36,122.43
2018-9-7,135.56,137.93,115.42,117.53
2018-9-11,111.47,111.47,103.73,105.4
2018-9-15,105.42,116.81,104.53,116.81
2018-9-19,119.37,119.37,107.21,112.45
2018-9-23,109.58,123.74,109.58,122.71
2018-9-27,122.76,122.76,115.18,115.42
2018-9-30,119.52,119.52,114.83,114.83
2018-10-3,116.21,116.75,114.62,116.75
2018-10-7,114.84,115.2,114.79,115.2
2018-10-11,113.58,114.35,113.58,113.71
2018-10-15,102.32,104.71,101.46,101.46
2018-10-19,106.41,108.39,103.55,103.55
2018-10-23,105.09,106.03,104.28,106.03
2018-10-27,107.43,107.43,103.68,103.68
2018-10-31,102.84,103.07,99.49,102.26
2018-11-3,103.16,106.61,103.16,106.61
2018-11-7,107.15,112.97,107.15,112.97
2018-11-11,111.84,111.84,105.93,105.93
2018-11-15,106.51,106.51,93.92,93.92
2018-11-19,91.25,91.25,89.49,89.66
2018-11-23,74.46,74.46,66.05,66.05
2018-11-27,67.76,67.76,54.47,54.47
2018-11-30,57.61,63.64,57.61,62.05
2018-12-3,58.81,59.87,58.81,59.87
2018-12-7,55.74,57.74,46.39,46.39
2018-12-11,46.64,47.22,44.12,44.12
2018-12-15,42.32,43.77,38.62,38.62
2018-12-19,38.4,45.43,38.4,45.43
2018-12-23,45.17,53.68,45.17,51.06
2018-12-27,52.32,55.51,48.67,48.67
2018-12-31,44.42,49.2,44.42,48.13
2019-1-3,46.55,51.42,46.55,51.42
2019-1-7,49.81,54.9,49.81,54.9
2019-1-11,53.08,53.08,45.13,45.13
2019-1-15,45.76,45.76,42.94,45.33
2019-1-19,44.65,45.95,44.44,44.44
2019-1-23,45.43,45.43,43.61,45.25
2019-1-27,44.53,46.03,44.53,45.11
2019-1-31,46.11,46.11,42.78,43.6
2019-2-3,43.04,43.04,42.31,42.31
2019-2-7,42.5,42.89,42.5,42.89
2019-2-11,42.9,48.9,42.9,48.9
2019-2-15,46.98,48.56,46.27,46.27
2019-2-19,46.67,51.07,46.56,51.07
2019-2-23,50.92,51.46,49.1,50.93
2019-2-27,52.24,52.24,47.24,47.88
2019-2-28,48.55,48.55,47.42,47.99
2019-3-7,48.31,48.69,46.7,48.69
2019-3-11,49.09,49.58,48.11,48.62
2019-3-15,48.74,50.46,48.74,50.46
2019-3-19,52.02,53.08,51.71,51.71
2019-3-23,52.67,54.49,52.3,52.61
2019-3-27,52.38,52.6,51.46,52.04
2019-3-31,52.86,53.45,52.71,53.37
2019-4-3,55.66,68.63,55.66,68.63
2019-4-7,66.3,68.27,63.7,67.92
2019-4-11,69.53,71.15,68.83,70.83
2019-4-15,67.19,67.19,65.2,66.53
2019-4-19,64.14,69.63,64.14,69.63
2019-4-23,69.1,69.46,68.6,69.17
2019-4-27,69.93,69.93,61.7,63.25
2019-4-30,62.86,62.86,60.71,60.71
2019-5-3,61.65,64.5,61.65,64.28
2019-5-7,66.15,67.47,66.11,66.55
2019-5-11,65.66,67.88,64.62,67.88
2019-5-15,77.73,83.15,75.53,83.15
2019-5-19,94.85,94.85,79.99,79.99
2019-5-23,90.12,90.12,83.71,83.71
2019-5-27,84.84,91.84,84.84,91.84
2019-5-31,97.95,97.95,92.82,92.82
2019-6-3,94.11,94.69,92.93,94.69
2019-6-7,89.44,89.44,83.21,87.77
2019-6-11,88.25,88.25,83.63,86.81
2019-6-15,86.65,90.95,86.65,90.95
2019-6-19,94.55,97.63,94.55,97.34
2019-6-23,100.86,115.02,100.86,115.02
2019-6-27,115.53,117.6,104.27,104.27
2019-6-30,95.14,101.23,95.14,100.15
2019-7-3,88.28,88.92,86.19,86.19
2019-7-7,90.37,94.58,87.96,94.58
2019-7-11,106.89,106.89,95.18,95.18
2019-7-15,89.35,98.51,85.14,85.14
2019-7-19,90.41,90.41,75.74,84.17
2019-7-23,82.02,84.8,82.02,83.48
2019-7-27,81.3,81.3,79.9,79.9
2019-7-31,78.61,80.07,78.17,78.17
2019-8-3,80.8,83.81,80.8,83.81
2019-8-7,87.78,93.84,87.78,89.64
2019-8-11,97.43,97.43,90.54,90.54
2019-8-15,92.36,92.36,78.2,78.2
2019-8-19,82.82,87.7,82.13,87.7
2019-8-23,89.98,89.98,80.76,82.08
2019-8-27,81.88,81.88,79.36,79.36
2019-8-31,78.16,78.16,67.29,68.19
2019-9-3,67.42,72.97,67.42,72.97
2019-9-7,74.87,75.75,73.74,75.4
2019-9-11,78.01,78.01,72.22,72.22
2019-9-15,74.15,76.77,74.15,75.93
2019-9-19,75.42,81.08,74.14,81.08
2019-9-23,75.85,75.85,72.54,73.06
2019-9-27,68.5,68.5,57.28,57.28
2019-9-30,57.54,57.7,55.78,55.78
2019-10-3,56.74,56.74,55.82,55.82
2019-10-7,57.33,57.33,54.62,54.62
2019-10-11,56.14,57.17,55.49,55.74
2019-10-15,53.99,53.99,52.88,52.88
2019-10-19,52.03,56.31,52.03,56.31
2019-10-23,54.41,57.7,54.41,56.63
2019-10-27,52.87,58.9,52.87,56.65
2019-10-31,59.56,59.56,58.3,58.3
2019-11-3,59.01,62.21,59.01,62.21
2019-11-7,63.17,64.03,62.75,64.03
2019-11-11,63.18,63.96,60.74,63.96
2019-11-15,61.7,65.1,61.7,65.1
2019-11-19,61.93,61.93,58.68,58.68
2019-11-23,58.48,58.48,51.27,51.27
2019-11-27,51.63,51.63,47.6,51.27
2019-11-30,55.71,55.71,53.89,55.7
2019-12-3,54.76,54.76,53.48,53.96
2019-12-7,53.29,54.18,52.63,54.18
2019-12-11,54.27,54.27,52.64,52.64
2019-12-15,52.89,53.05,51.27,51.27
2019-12-19,50.68,50.68,45.0,47.79
2019-12-23,47.44,47.44,45.18,47.4
2019-12-27,47.19,47.19,45.22,45.22
2019-12-31,45.06,46.58,45.06,46.03
2020-1-3,44.59,45.78,44.59,45.34
2020-1-7,50.85,58.83,50.29,58.83
2020-1-11,58.6,59.28,58.54,58.54
2020-1-15,58.22,62.8,57.83,62.8
2020-1-19,68.39,69.08,65.64,67.15
2020-1-23,65.0,65.89,64.91,64.92
2020-1-27,62.27,63.74,61.53,63.74
2020-1-31,65.37,74.8,65.37,74.8
2020-2-3,71.87,74.65,71.87,74.65
2020-2-7,76.86,78.1,75.09,78.1
2020-2-11,79.63,87.12,79.63,84.81
2020-2-15,89.93,94.99,89.93,94.79
2020-2-19,88.55,89.02,82.65,86.02
2020-2-23,78.15,80.22,76.55,78.92
2020-2-27,85.05,85.05,70.7,70.7
2020-2-29,69.92,69.92,68.64,68.64
2020-3-3,66.12,68.79,64.63,68.79
2020-3-7,65.92,68.95,65.79,68.95
2020-3-11,65.7,65.7,54.94,54.94
2020-3-15,54.25,54.25,32.51,36.15
2020-3-19,38.0,38.0,34.11,36.84
2020-3-23,40.91,41.1,38.28,38.28
2020-3-27,44.4,50.61,44.4,50.61
2020-3-31,47.46,47.46,44.2,46.62
2020-4-3,47.87,50.87,47.87,50.87
2020-4-7,52.91,58.48,52.91,58.48
2020-4-11,55.91,58.46,53.72,53.72
2020-4-15,53.86,54.16,53.1,54.16
2020-4-19,53.17,58.02,53.17,58.02
2020-4-23,57.18,57.18,54.91,56.87
2020-4-27,58.67,61.35,58.67,61.35
2020-4-30,62.3,66.2,62.19,66.2
2020-5-3,62.08,64.47,62.08,64.47
2020-5-7,62.42,62.42,58.28,58.28
2020-5-11,64.56,64.56,58.88,58.88
2020-5-15,59.41,65.2,59.41,65.2
2020-5-19,62.62,66.84,62.62,66.84
2020-5-23,66.69,66.69,61.47,62.95
2020-5-27,63.43,63.43,60.62,61.83
2020-5-31,64.5,68.29,64.5,68.29
2020-6-3,65.1,67.78,65.1,66.53
2020-6-7,67.07,68.68,67.07,67.7
2020-6-11,66.41,69.59,66.41,69.59
2020-6-15,63.94,66.53,63.94,65.47
2020-6-19,64.61,65.91,64.61,64.95
2020-6-23,64.14,66.09,63.98,66.09
2020-6-27,66.8,66.8,64.03,64.03
2020-6-30,62.14,64.13,62.14,64.13
2020-7-3,63.61,65.36,63.61,65.36
2020-7-7,62.68,64.88,62.68,64.88
2020-7-11,64.51,67.43,64.51,67.39
2020-7-15,68.67,69.25,67.94,67.94
2020-7-19,70.8,70.8,67.61,68.32
2020-7-23,68.85,71.32,68.85,71.32
2020-7-27,72.99,78.05,71.66,78.05
2020-7-31,78.16,81.23,78.16,81.23
2020-8-3,84.58,89.7,84.58,85.04
2020-8-7,89.16,96.06,87.25,96.06
2020-8-11,93.64,94.76,92.88,93.61
2020-8-15,87.46,92.13,87.46,91.54
2020-8-19,89.93,93.28,89.93,93.28
2020-8-23,91.2,101.3,91.2,94.77
2020-8-27,91.21,93.8,88.69,88.95
2020-8-31,89.53,96.13,89.53,96.13
2020-9-3,93.24,96.76,91.32,91.32
2020-9-7,77.57,82.25,77.52,80.2
2020-9-11,82.35,85.36,82.35,85.36
2020-9-15,83.98,91.72,83.98,91.72
2020-9-19,91.01,92.71,88.2,92.4
2020-9-23,94.44,94.44,89.36,92.63
2020-9-27,87.27,94.59,87.27,94.59
2020-9-30,97.18,100.35,95.15,100.35
2020-10-3,107.64,107.64,101.73,101.73
2020-10-7,103.7,112.85,103.7,106.75
2020-10-11,110.08,115.98,110.08,115.98
2020-10-15,125.84,130.28,125.84,128.94
2020-10-19,130.28,130.28,120.43,124.55
2020-10-23,125.96,127.0,118.4,127.0
2020-10-27,127.37,132.3,127.37,132.3
2020-10-31,134.04,134.04,123.35,123.35
2020-11-3,126.23,126.67,118.95,118.95
2020-11-7,120.98,120.98,115.72,119.24
2020-11-11,111.03,120.45,111.03,115.39
2020-11-15,113.21,116.89,112.08,116.89
2020-11-19,114.72,125.43,114.72,123.8
2020-11-23,118.41,128.03,118.41,123.57
2020-11-27,129.77,134.86,119.45,119.45
2020-11-30,117.31,123.87,117.31,123.87
2020-12-3,129.4,129.4,126.3,127.94
2020-12-7,132.78,134.4,127.1,134.4
2020-12-11,138.94,138.94,132.97,134.14
2020-12-15,141.65,152.39,141.65,152.39
2020-12-19,151.0,160.66,151.0,154.71
2020-12-23,154.81,156.58,146.13,156.58
2020-12-27,151.53,168.21,151.53,168.21
2020-12-31,157.48,166.77,157.48,159.57
2021-1-3,156.72,156.72,136.0,143.48
2021-1-7,137.99,142.31,130.88,142.31
2021-1-11,143.32,186.55,142.53,186.55
2021-1-15,159.34,172.09,157.72,163.78
2021-1-19,157.39,159.41,156.11,156.39
2021-1-23,157.29,157.29,130.69,136.18
2021-1-27,138.71,138.71,137.53,137.89
2021-1-31,125.84,140.35,125.84,138.9
2021-2-3,137.96,151.14,137.96,151.14
2021-2-7,154.74,154.74,148.3,152.43
2021-2-11,150.07,175.33,150.07,175.33
2021-2-15,190.0,239.78,190.0,230.52
2021-2-19,227.38,272.08,221.37,262.04
2021-2-23,284.11,284.11,225.9,225.9
2021-2-27,219.24,219.24,196.92,204.93
2021-2-28,211.02,230.11,211.02,220.92
2021-3-7,220.33,220.33,205.1,205.1
2021-3-11,209.09,225.32,209.09,220.53
2021-3-15,221.27,238.46,221.27,235.16
2021-3-19,222.0,237.36,222.0,229.31
2021-3-23,232.81,232.81,217.97,217.97
2021-3-27,218.66,221.74,211.23,221.74
2021-3-31,221.22,243.73,221.22,243.73
2021-4-3,246.69,256.93,246.69,256.93
2021-4-7,257.05,270.88,257.05,270.88
2021-4-11,259.08,293.12,259.08,293.12
2021-4-15,326.82,328.25,316.15,320.54
2021-4-19,343.24,363.62,339.67,339.67
2021-4-23,354.18,399.97,349.88,349.88
2021-4-27,354.43,401.89,354.43,401.89
2021-4-30,401.4,417.19,401.4,407.44
2021-5-3,422.01,426.13,405.37,405.37
2021-5-7,413.05,422.16,380.23,422.16
2021-5-11,458.35,479.61,442.14,442.14
2021-5-15,453.25,453.25,400.54,412.89
2021-5-19,382.84,391.93,339.53,342.18
2021-5-23,205.45,205.45,205.45,205.45
