date,open,high,low,close
2018-9-19,11.36,11.36,10.28,10.59
2018-9-23,10.79,11.69,10.79,11.48
2018-9-27,11.65,11.65,10.96,10.96
2018-9-30,11.44,11.44,11.23,11.38
2018-10-3,11.35,11.35,11.13,11.13
2018-10-7,11.15,11.15,11.0,11.0
2018-10-11,10.93,10.99,10.84,10.84
2018-10-15,9.19,9.58,9.19,9.49
2018-10-19,9.92,10.01,9.69,9.69
2018-10-23,9.68,10.09,9.68,10.09
2018-10-27,9.84,9.84,9.67,9.67
2018-10-31,9.64,9.64,9.01,9.01
2018-11-3,9.07,9.18,9.07,9.18
2018-11-7,9.16,9.96,9.16,9.96
2018-11-11,9.7,9.7,9.49,9.49
2018-11-15,9.24,9.24,8.03,8.03
2018-11-19,7.81,7.81,7.43,7.47
2018-11-23,6.22,6.22,5.28,5.28
2018-11-27,5.23,5.23,4.36,4.36
2018-11-30,4.56,4.99,4.56,4.92
2018-12-3,4.61,5.14,4.61,5.14
2018-12-7,4.5,4.5,3.49,3.49
2018-12-11,3.86,3.92,3.8,3.83
2018-12-15,3.69,3.86,3.69,3.7
2018-12-19,3.6,4.14,3.59,4.14
2018-12-23,4.39,4.71,4.39,4.6
2018-12-27,4.84,5.38,4.62,5.38
2018-12-31,4.72,5.21,4.72,5.21
2019-1-3,4.95,5.35,4.95,5.35
2019-1-7,5.01,5.31,5.01,5.31
2019-1-11,4.83,4.92,4.35,4.35
2019-1-15,4.4,4.46,4.15,4.31
2019-1-19,4.14,4.4,4.14,4.3
2019-1-23,4.35,4.35,4.23,4.28
2019-1-27,4.25,4.31,4.25,4.27
2019-1-31,4.21,4.21,3.88,3.99
2019-2-3,3.92,3.94,3.91,3.94
2019-2-7,3.9,3.9,3.75,3.75
2019-2-11,3.84,4.15,3.84,4.15
2019-2-15,4.07,4.11,4.07,4.1
2019-2-19,4.09,4.36,4.08,4.36
2019-2-23,4.55,4.7,4.48,4.7
2019-2-27,4.81,4.81,4.12,4.26
2019-2-28,4.28,4.28,4.22,4.24
2019-3-7,4.23,4.26,4.08,4.25
2019-3-11,4.35,4.35,4.19,4.31
2019-3-15,4.19,4.29,4.19,4.29
2019-3-19,4.4,4.49,4.39,4.39
2019-3-23,4.58,4.85,4.58,4.85
2019-3-27,4.88,4.88,4.64,4.64
2019-3-31,4.8,4.87,4.71,4.79
2019-4-3,4.83,5.43,4.81,5.43
2019-4-7,5.45,5.98,5.33,5.98
2019-4-11,7.65,7.65,6.96,7.04
2019-4-15,6.29,6.42,6.29,6.42
2019-4-19,6.18,6.32,6.18,6.32
2019-4-23,6.27,6.27,5.91,5.92
2019-4-27,5.93,5.93,5.41,5.47
2019-4-30,5.51,5.58,5.51,5.54
2019-5-3,5.84,5.84,5.75,5.75
2019-5-7,6.02,6.02,5.67,5.67
2019-5-11,5.63,5.69,5.57,5.63
2019-5-15,6.2,6.54,5.83,6.54
2019-5-19,7.64,7.64,7.21,7.21
2019-5-23,7.78,7.78,6.95,6.95
2019-5-27,7.03,7.66,7.03,7.66
2019-5-31,8.22,8.24,8.12,8.12
2019-6-3,8.68,9.57,8.58,9.57
2019-6-7,9.46,9.46,7.98,7.98
2019-6-11,8.25,8.48,8.14,8.32
2019-6-15,8.23,8.59,8.23,8.52
2019-6-19,8.59,8.79,8.45,8.45
2019-6-23,8.55,9.17,8.52,9.17
2019-6-27,9.26,9.3,9.06,9.06
2019-6-30,7.69,8.31,7.69,8.31
2019-7-3,7.75,7.79,7.7,7.7
2019-7-7,7.89,7.89,7.78,7.85
2019-7-11,7.96,8.01,7.3,7.3
2019-7-15,6.62,6.79,5.65,5.65
2019-7-19,5.79,6.05,5.35,6.05
2019-7-23,5.87,6.36,5.87,6.36
2019-7-27,6.06,6.21,6.01,6.21
2019-7-31,5.91,5.93,5.9,5.92
2019-8-3,6.05,6.05,5.88,5.88
2019-8-7,5.87,6.16,5.87,5.87
2019-8-11,5.91,6.01,5.65,5.65
2019-8-15,5.83,5.9,5.58,5.58
2019-8-19,5.66,5.66,5.46,5.57
2019-8-23,5.55,7.25,5.55,7.25
2019-8-27,7.13,7.34,6.86,7.34
2019-8-31,7.19,7.19,5.94,6.34
2019-9-3,6.27,6.69,6.23,6.69
2019-9-7,6.82,7.06,6.73,6.73
2019-9-11,6.68,6.68,6.53,6.53
2019-9-15,6.33,6.33,6.17,6.25
2019-9-19,6.25,6.37,6.21,6.37
2019-9-23,6.22,6.22,6.01,6.01
2019-9-27,5.81,5.81,4.66,4.69
2019-9-30,4.67,4.68,4.55,4.55
2019-10-3,4.7,4.7,4.68,4.68
2019-10-7,4.61,4.62,4.49,4.49
2019-10-11,4.67,5.07,4.62,4.84
2019-10-15,4.64,4.79,4.64,4.79
2019-10-19,4.55,4.55,4.42,4.42
2019-10-23,4.41,4.59,4.41,4.45
2019-10-27,4.24,4.75,4.24,4.57
2019-10-31,4.77,4.92,4.74,4.79
2019-11-3,4.81,4.93,4.81,4.93
2019-11-7,4.88,5.07,4.88,5.07
2019-11-11,5.24,5.24,4.96,5.04
2019-11-15,4.89,4.91,4.75,4.75
2019-11-19,4.57,4.63,4.37,4.37
2019-11-23,4.38,4.38,3.87,3.87
2019-11-27,4.0,4.0,3.71,3.87
2019-11-30,3.95,4.08,3.95,4.08
2019-12-3,3.94,3.94,3.85,3.85
2019-12-7,3.83,3.89,3.75,3.89
2019-12-11,3.86,3.89,3.78,3.78
2019-12-15,3.77,3.85,3.77,3.8
2019-12-19,3.8,3.8,3.47,3.77
2019-12-23,3.73,4.19,3.73,4.19
2019-12-27,3.99,4.5,3.93,4.5
2019-12-31,4.51,4.65,4.41,4.62
2020-1-3,4.5,4.5,4.25,4.25
2020-1-7,4.56,5.03,4.56,5.03
2020-1-11,4.83,5.34,4.83,5.34
2020-1-15,5.56,6.82,5.47,6.82
2020-1-19,7.86,9.65,7.86,8.33
2020-1-23,8.51,9.28,8.51,9.28
2020-1-27,8.4,9.16,8.4,9.16
