date,open,high,low,close
2020-6-19,10.43,10.59,10.41,10.41
2020-6-23,10.26,10.8,10.26,10.8
2020-6-27,10.91,10.91,10.21,10.21
2020-6-30,9.7,10.21,9.7,10.21
2020-7-3,10.04,10.15,9.94,9.94
2020-7-7,9.79,10.57,9.79,10.57
2020-7-11,10.52,11.06,10.5,10.5
2020-7-15,10.76,10.84,10.69,10.84
2020-7-19,11.01,11.01,10.54,10.54
2020-7-23,10.64,11.57,10.4,11.57
2020-7-27,11.43,11.6,11.09,11.6
2020-7-31,11.55,11.77,11.55,11.77
2020-8-3,12.1,13.4,12.1,12.18
2020-8-7,12.4,12.97,12.4,12.97
2020-8-11,12.86,14.49,12.86,14.49
2020-8-15,13.7,14.84,13.7,14.84
2020-8-19,15.12,16.56,15.12,16.15
2020-8-23,15.84,18.94,15.84,18.94
2020-8-27,18.2,18.2,17.13,17.34
2020-8-31,17.64,21.25,17.64,20.68
2020-9-3,20.45,21.49,20.38,20.38
2020-9-7,17.78,19.05,16.9,17.21
2020-9-11,18.13,18.45,17.12,18.45
2020-9-15,20.36,22.0,20.26,22.0
2020-9-19,20.2,25.06,20.2,25.06
2020-9-23,24.57,24.57,19.98,19.98
2020-9-27,19.59,21.79,19.59,21.05
2020-9-30,21.12,21.12,19.7,19.7
2020-10-3,19.04,19.04,18.1,18.1
2020-10-7,17.83,18.12,16.57,16.57
2020-10-11,16.76,17.53,16.76,17.53
2020-10-15,17.78,18.04,17.02,17.02
2020-10-19,17.2,17.45,17.02,17.45
2020-10-23,17.58,18.63,16.97,18.63
2020-10-27,18.11,18.31,17.11,17.11
2020-10-31,17.0,17.0,14.84,14.84
2020-11-3,14.7,15.23,14.7,15.23
2020-11-7,14.65,15.68,14.09,15.68
2020-11-11,14.82,15.57,14.82,15.57
2020-11-15,15.43,15.95,15.43,15.7
2020-11-19,15.32,16.15,15.32,15.75
2020-11-23,16.06,18.25,16.06,17.16
2020-11-27,19.05,20.45,17.12,17.12
2020-11-30,17.04,17.69,17.04,17.69
2020-12-3,18.48,18.48,17.59,18.04
2020-12-7,18.86,18.86,17.37,17.87
2020-12-11,17.49,17.49,16.28,16.28
2020-12-15,15.98,17.35,15.98,17.35
2020-12-19,17.1,17.94,17.1,17.94
2020-12-23,17.83,17.83,16.6,16.6
2020-12-27,13.52,15.25,13.52,14.99
2020-12-31,15.1,15.64,14.72,14.72
2021-1-3,14.29,14.45,14.29,14.45
2021-1-7,16.16,19.67,15.94,19.67
2021-1-11,20.89,25.02,19.79,25.02
2021-1-15,23.78,23.78,22.0,23.06
2021-1-19,23.51,27.13,23.51,27.13
2021-1-23,26.46,26.46,22.17,23.52
2021-1-27,24.4,24.45,23.18,23.18
2021-1-31,21.11,22.76,21.11,22.76
2021-2-3,22.28,23.69,22.28,23.69
2021-2-7,24.72,26.19,23.77,24.81
2021-2-11,24.48,33.45,24.48,33.45
2021-2-15,36.25,44.23,36.25,44.23
2021-2-19,41.3,44.04,41.0,44.04
2021-2-23,48.1,54.73,44.15,47.41
2021-2-27,38.72,40.87,37.63,37.63
2021-2-28,37.67,38.21,34.99,37.7
2021-3-7,39.81,39.81,37.61,38.21
2021-3-11,39.35,42.82,39.35,40.91
2021-3-15,41.78,42.14,39.78,39.96
2021-3-19,38.66,46.09,38.66,43.64
2021-3-23,44.26,44.26,40.83,40.83
2021-3-27,41.21,41.68,38.64,41.68
2021-3-31,41.09,45.49,41.09,44.92
2021-4-3,50.71,52.94,50.71,52.94
2021-4-7,50.76,63.03,50.76,63.03
2021-4-11,59.98,62.96,59.98,61.6
2021-4-15,63.91,68.84,63.91,68.84
2021-4-19,74.7,117.94,74.7,117.94
2021-4-23,109.47,109.47,91.8,91.8
2021-4-27,86.06,89.82,79.17,89.82
2021-4-30,93.9,93.9,89.49,89.49
2021-5-3,97.07,106.5,97.07,106.5
2021-5-7,107.29,122.45,96.26,122.45
2021-5-11,118.25,118.75,105.46,105.46
2021-5-15,116.31,116.31,96.51,100.86
2021-5-19,92.27,93.19,85.38,87.73
2021-5-23,56.45,56.45,56.45,56.45
